pool_id,source_scheme_id,group,teams,topsis_score
P0073,S0056,G01,杭州市、临海市、永康市、龙游县,0.576781
P0073,S0056,G02,瑞安市、兰溪市、缙云县、建德市,0.576781
P0073,S0056,G03,长兴县、东阳市、天台县、诸暨市,0.576781
P0073,S0056,G04,常山县、云和县、嘉兴市、新昌县,0.576781
P0073,S0056,G05,湖州市、苍南县、玉环市、宁海县,0.576781
P0073,S0056,G06,绍兴市、淳安县、青田县、德清县,0.576781
P0073,S0056,G07,金华市、龙港市、温岭市、遂昌县,0.576781
P0073,S0056,G08,舟山市、龙泉市、乐清市、浦江县,0.576781
P0073,S0056,G09,丽水市、平湖市、永嘉县、象山县,0.576781
P0073,S0056,G10,台州市、文成县、嘉善县、武义县,0.576781
P0073,S0056,G11,衢州市、三门县、慈溪市、海宁市,0.576781
P0073,S0056,G12,磐安县、安吉县、泰顺县、开化县,0.576781
P0073,S0056,G13,桐庐县、庆元县、平阳县、仙居县,0.576781
P0073,S0056,G14,海盐县、温州市、嵊州市、义乌市,0.576781
P0073,S0056,G15,余姚市、景宁畲族自治县、嵊泗县、江山市,0.576781
P0073,S0056,G16,宁波市、松阳县、桐乡市、岱山县,0.576781
P0074,S0061,G01,嵊州市、兰溪市、云和县、江山市,0.576731
P0074,S0061,G02,绍兴市、平湖市、遂昌县、建德市,0.576731
P0074,S0061,G03,温州市、义乌市、玉环市、嵊泗县,0.576731
P0074,S0061,G04,舟山市、乐清市、龙游县、永康市,0.576731
P0074,S0061,G05,海宁市、天台县、泰顺县、庆元县,0.576731
P0074,S0061,G06,安吉县、淳安县、台州市、松阳县,0.576731
P0074,S0061,G07,余姚市、丽水市、武义县、温岭市,0.576731
P0074,S0061,G08,湖州市、临海市、瑞安市、东阳市,0.576731
P0074,S0061,G09,嘉兴市、宁海县、龙泉市、永嘉县,0.576731
P0074,S0061,G10,浦江县、平阳县、常山县、长兴县,0.576731
P0074,S0061,G11,青田县、岱山县、嘉善县、衢州市,0.576731
P0074,S0061,G12,开化县、龙港市、桐庐县、慈溪市,0.576731
P0074,S0061,G13,海盐县、苍南县、象山县、杭州市,0.576731
P0074,S0061,G14,景宁畲族自治县、诸暨市、金华市、文成县,0.576731
P0074,S0061,G15,缙云县、宁波市、仙居县、磐安县,0.576731
P0074,S0061,G16,桐乡市、三门县、新昌县、德清县,0.576731
P0075,S0058,G01,杭州市、平阳县、兰溪市、三门县,0.576574
P0075,S0058,G02,龙游县、浦江县、慈溪市、安吉县,0.576574
P0075,S0058,G03,义乌市、仙居县、绍兴市、文成县,0.576574
P0075,S0058,G04,台州市、景宁畲族自治县、平湖市、新昌县,0.576574
P0075,S0058,G05,长兴县、武义县、嘉善县、嵊州市,0.576574
P0075,S0058,G06,余姚市、青田县、嵊泗县、温州市,0.576574
P0075,S0058,G07,桐乡市、温岭市、泰顺县、宁海县,0.576574
P0075,S0058,G08,海盐县、松阳县、宁波市、永康市,0.576574
P0075,S0058,G09,舟山市、桐庐县、龙泉市、龙港市,0.576574
P0075,S0058,G10,湖州市、象山县、东阳市、淳安县,0.576574
P0075,S0058,G11,丽水市、磐安县、开化县、临海市,0.576574
P0075,S0058,G12,玉环市、永嘉县、金华市、缙云县,0.576574
P0075,S0058,G13,德清县、遂昌县、诸暨市、衢州市,0.576574
P0075,S0058,G14,乐清市、庆元县、岱山县、江山市,0.576574
P0075,S0058,G15,常山县、苍南县、云和县、嘉兴市,0.576574
P0075,S0058,G16,瑞安市、天台县、海宁市、建德市,0.576574
P0076,S0054,G01,湖州市、永嘉县、武义县、龙游县,0.576108
P0076,S0054,G02,宁波市、龙港市、景宁畲族自治县、诸暨市,0.576108
P0076,S0054,G03,嘉兴市、松阳县、永康市、长兴县,0.576108
P0076,S0054,G04,义乌市、嘉善县、绍兴市、开化县,0.576108
P0076,S0054,G05,天台县、磐安县、宁海县、温州市,0.576108
P0076,S0054,G06,江山市、台州市、浦江县、建德市,0.576108
P0076,S0054,G07,青田县、嵊州市、嵊泗县、苍南县,0.576108
P0076,S0054,G08,常山县、龙泉市、德清县、平阳县,0.576108
P0076,S0054,G09,金华市、海宁市、三门县、云和县,0.576108
P0076,S0054,G10,海盐县、泰顺县、舟山市、缙云县,0.576108
P0076,S0054,G11,玉环市、瑞安市、淳安县、庆元县,0.576108
P0076,S0054,G12,仙居县、遂昌县、安吉县、余姚市,0.576108
P0076,S0054,G13,温岭市、平湖市、岱山县、丽水市,0.576108
P0076,S0054,G14,文成县、新昌县、临海市、杭州市,0.576108
P0076,S0054,G15,桐庐县、象山县、东阳市、衢州市,0.576108
P0076,S0054,G16,兰溪市、乐清市、桐乡市、慈溪市,0.576108
P0077,S0111,G01,龙港市、东阳市、青田县、开化县,0.575911
P0077,S0111,G02,德清县、云和县、杭州市、平阳县,0.575911
P0077,S0111,G03,温州市、诸暨市、常山县、温岭市,0.575911
P0077,S0111,G04,舟山市、嵊州市、长兴县、天台县,0.575911
P0077,S0111,G05,龙泉市、金华市、苍南县、新昌县,0.575911
P0077,S0111,G06,绍兴市、建德市、磐安县、泰顺县,0.575911
P0077,S0111,G07,江山市、淳安县、岱山县、嘉兴市,0.575911
P0077,S0111,G08,宁海县、乐清市、兰溪市、龙游县,0.575911
P0077,S0111,G09,海盐县、义乌市、玉环市、缙云县,0.575911
P0077,S0111,G10,平湖市、衢州市、余姚市、嵊泗县,0.575911
P0077,S0111,G11,丽水市、嘉善县、三门县、安吉县,0.575911
P0077,S0111,G12,景宁畲族自治县、永嘉县、象山县、永康市,0.575911
P0077,S0111,G13,庆元县、台州市、海宁市、慈溪市,0.575911
P0077,S0111,G14,桐庐县、临海市、宁波市、遂昌县,0.575911
P0077,S0111,G15,湖州市、桐乡市、文成县、浦江县,0.575911
P0077,S0111,G16,瑞安市、武义县、仙居县、松阳县,0.575911
P0078,S0043,G01,台州市、瑞安市、云和县、东阳市,0.575662
P0078,S0043,G02,遂昌县、江山市、岱山县、海宁市,0.575662
P0078,S0043,G03,温州市、宁海县、淳安县、兰溪市,0.575662
P0078,S0043,G04,临海市、宁波市、景宁畲族自治县、泰顺县,0.575662
P0078,S0043,G05,缙云县、磐安县、诸暨市、慈溪市,0.575662
P0078,S0043,G06,绍兴市、永嘉县、玉环市、建德市,0.575662
P0078,S0043,G07,金华市、新昌县、平阳县、嘉善县,0.575662
P0078,S0043,G08,舟山市、常山县、德清县、武义县,0.575662
P0078,S0043,G09,湖州市、海盐县、浦江县、青田县,0.575662
P0078,S0043,G10,嵊泗县、苍南县、桐乡市、桐庐县,0.575662
P0078,S0043,G11,丽水市、平湖市、三门县、义乌市,0.575662
P0078,S0043,G12,开化县、龙港市、杭州市、永康市,0.575662
P0078,S0043,G13,松阳县、象山县、衢州市、温岭市,0.575662
P0078,S0043,G14,庆元县、文成县、长兴县、嵊州市,0.575662
P0078,S0043,G15,安吉县、乐清市、天台县、嘉兴市,0.575662
P0078,S0043,G16,龙游县、余姚市、龙泉市、仙居县,0.575662
P0079,S0167,G01,嘉善县、玉环市、遂昌县、绍兴市,0.575455
P0079,S0167,G02,新昌县、平湖市、仙居县、乐清市,0.575455
P0079,S0167,G03,温州市、三门县、江山市、海宁市,0.575455
P0079,S0167,G04,海盐县、杭州市、龙游县、宁海县,0.575455
P0079,S0167,G05,湖州市、嵊泗县、龙泉市、武义县,0.575455
P0079,S0167,G06,嘉兴市、临海市、苍南县、青田县,0.575455
P0079,S0167,G07,桐乡市、云和县、天台县、宁波市,0.575455
P0079,S0167,G08,德清县、松阳县、建德市、岱山县,0.575455
P0079,S0167,G09,舟山市、淳安县、余姚市、嵊州市,0.575455
P0079,S0167,G10,台州市、缙云县、龙港市、浦江县,0.575455
P0079,S0167,G11,泰顺县、磐安县、景宁畲族自治县、象山县,0.575455
P0079,S0167,G12,安吉县、金华市、文成县、诸暨市,0.575455
P0079,S0167,G13,庆元县、永嘉县、衢州市、东阳市,0.575455
P0079,S0167,G14,义乌市、温岭市、平阳县、长兴县,0.575455
P0079,S0167,G15,瑞安市、兰溪市、慈溪市、常山县,0.575455
P0079,S0167,G16,桐庐县、开化县、丽水市、永康市,0.575455
P0080,S0023,G01,长兴县、天台县、平阳县、金华市,0.575069
P0080,S0023,G02,嘉兴市、松阳县、淳安县、临海市,0.575069
P0080,S0023,G03,湖州市、象山县、开化县、岱山县,0.575069
P0080,S0023,G04,衢州市、兰溪市、庆元县、安吉县,0.575069
P0080,S0023,G05,龙泉市、江山市、宁海县、桐乡市,0.575069
P0080,S0023,G06,浦江县、杭州市、德清县、嵊泗县,0.575069
P0080,S0023,G07,文成县、景宁畲族自治县、海宁市、东阳市,0.575069
P0080,S0023,G08,嘉善县、温岭市、云和县、舟山市,0.575069
P0080,S0023,G09,泰顺县、桐庐县、仙居县、宁波市,0.575069
P0080,S0023,G10,台州市、建德市、武义县、海盐县,0.575069
P0080,S0023,G11,丽水市、苍南县、诸暨市、龙游县,0.575069
P0080,S0023,G12,慈溪市、缙云县、三门县、瑞安市,0.575069
P0080,S0023,G13,遂昌县、余姚市、乐清市、绍兴市,0.575069
P0080,S0023,G14,义乌市、温州市、青田县、嵊州市,0.575069
P0080,S0023,G15,磐安县、永嘉县、平湖市、新昌县,0.575069
P0080,S0023,G16,常山县、永康市、玉环市、龙港市,0.575069
P0081,S0139,G01,松阳县、武义县、温州市、平湖市,0.574681
P0081,S0139,G02,宁波市、嘉善县、玉环市、庆元县,0.574681
P0081,S0139,G03,台州市、龙泉市、海盐县、岱山县,0.574681
P0081,S0139,G04,丽水市、东阳市、余姚市、龙港市,0.574681
P0081,S0139,G05,景宁畲族自治县、磐安县、德清县、江山市,0.574681
P0081,S0139,G06,遂昌县、新昌县、三门县、湖州市,0.574681
P0081,S0139,G07,开化县、浦江县、天台县、绍兴市,0.574681
P0081,S0139,G08,平阳县、桐庐县、金华市、诸暨市,0.574681
P0081,S0139,G09,缙云县、长兴县、仙居县、象山县,0.574681
P0081,S0139,G10,临海市、嵊泗县、瑞安市、淳安县,0.574681
P0081,S0139,G11,泰顺县、云和县、嘉兴市、慈溪市,0.574681
P0081,S0139,G12,常山县、杭州市、文成县、永康市,0.574681
P0081,S0139,G13,宁海县、舟山市、龙游县、海宁市,0.574681
P0081,S0139,G14,乐清市、衢州市、温岭市、兰溪市,0.574681
P0081,S0139,G15,安吉县、永嘉县、嵊州市、桐乡市,0.574681
P0081,S0139,G16,苍南县、义乌市、建德市、青田县,0.574681
P0082,S0150,G01,桐庐县、磐安县、云和县、天台县,0.574187
P0082,S0150,G02,余姚市、嘉善县、嵊泗县、丽水市,0.574187
P0082,S0150,G03,宁波市、平阳县、新昌县、安吉县,0.574187
P0082,S0150,G04,永康市、瑞安市、庆元县、仙居县,0.574187
P0082,S0150,G05,平湖市、岱山县、台州市、文成县,0.574187
P0082,S0150,G06,绍兴市、景宁畲族自治县、永嘉县、开化县,0.574187
P0082,S0150,G07,衢州市、遂昌县、德清县、淳安县,0.574187
P0082,S0150,G08,金华市、建德市、慈溪市、常山县,0.574187
P0082,S0150,G09,舟山市、青田县、海盐县、温岭市,0.574187
P0082,S0150,G10,东阳市、龙泉市、三门县、乐清市,0.574187
P0082,S0150,G11,临海市、泰顺县、宁海县、海宁市,0.574187
P0082,S0150,G12,龙港市、湖州市、龙游县、武义县,0.574187
P0082,S0150,G13,松阳县、长兴县、杭州市、象山县,0.574187
P0082,S0150,G14,义乌市、桐乡市、温州市、诸暨市,0.574187
P0082,S0150,G15,嘉兴市、兰溪市、苍南县、江山市,0.574187
P0082,S0150,G16,嵊州市、浦江县、缙云县、玉环市,0.574187
P0083,S0063,G01,杭州市、平阳县、磐安县、仙居县,0.574153
P0083,S0063,G02,台州市、东阳市、景宁畲族自治县、苍南县,0.574153
P0083,S0063,G03,衢州市、庆元县、三门县、德清县,0.574153
P0083,S0063,G04,嘉兴市、遂昌县、嵊泗县、慈溪市,0.574153
P0083,S0063,G05,常山县、浦江县、龙泉市、长兴县,0.574153
P0083,S0063,G06,诸暨市、云和县、文成县、金华市,0.574153
P0083,S0063,G07,龙港市、青田县、舟山市、兰溪市,0.574153
P0083,S0063,G08,丽水市、平湖市、岱山县、临海市,0.574153
P0083,S0063,G09,武义县、温岭市、安吉县、新昌县,0.574153
P0083,S0063,G10,宁波市、瑞安市、海盐县、龙游县,0.574153
P0083,S0063,G11,温州市、宁海县、天台县、淳安县,0.574153
P0083,S0063,G12,绍兴市、海宁市、乐清市、义乌市,0.574153
P0083,S0063,G13,嵊州市、缙云县、湖州市、建德市,0.574153
P0083,S0063,G14,桐庐县、象山县、玉环市、江山市,0.574153
P0083,S0063,G15,桐乡市、永嘉县、开化县、永康市,0.574153
P0083,S0063,G16,嘉善县、泰顺县、余姚市、松阳县,0.574153
P0084,S0060,G01,杭州市、瑞安市、海盐县、嵊州市,0.574132
P0084,S0060,G02,温州市、龙泉市、仙居县、东阳市,0.574132
P0084,S0060,G03,长兴县、平湖市、临海市、象山县,0.574132
P0084,S0060,G04,嘉兴市、安吉县、平阳县、新昌县,0.574132
P0084,S0060,G05,诸暨市、磐安县、岱山县、开化县,0.574132
P0084,S0060,G06,兰溪市、桐庐县、缙云县、温岭市,0.574132
P0084,S0060,G07,龙游县、桐乡市、永嘉县、淳安县,0.574132
P0084,S0060,G08,衢州市、乐清市、永康市、德清县,0.574132
P0084,S0060,G09,庆元县、建德市、泰顺县、台州市,0.574132
P0084,S0060,G10,武义县、遂昌县、宁波市、龙港市,0.574132
P0084,S0060,G11,常山县、三门县、海宁市、义乌市,0.574132
P0084,S0060,G12,宁海县、文成县、云和县、舟山市,0.574132
P0084,S0060,G13,慈溪市、青田县、苍南县、湖州市,0.574132
P0084,S0060,G14,丽水市、江山市、浦江县、嵊泗县,0.574132
P0084,S0060,G15,景宁畲族自治县、余姚市、天台县、金华市,0.574132
P0084,S0060,G16,嘉善县、松阳县、玉环市、绍兴市,0.574132
P0085,S0075,G01,衢州市、龙泉市、兰溪市、永嘉县,0.573918
P0085,S0075,G02,长兴县、温岭市、宁波市、海盐县,0.573918
P0085,S0075,G03,温州市、庆元县、余姚市、桐庐县,0.573918
P0085,S0075,G04,台州市、岱山县、东阳市、德清县,0.573918
P0085,S0075,G05,新昌县、淳安县、龙港市、青田县,0.573918
P0085,S0075,G06,绍兴市、乐清市、天台县、平湖市,0.573918
P0085,S0075,G07,临海市、泰顺县、松阳县、嘉善县,0.573918
P0085,S0075,G08,常山县、景宁畲族自治县、浦江县、安吉县,0.573918
P0085,S0075,G09,杭州市、义乌市、江山市、平阳县,0.573918
P0085,S0075,G10,嘉兴市、磐安县、嵊州市、苍南县,0.573918
P0085,S0075,G11,丽水市、三门县、建德市、慈溪市,0.573918
P0085,S0075,G12,瑞安市、云和县、象山县、武义县,0.573918
P0085,S0075,G13,桐乡市、遂昌县、诸暨市、舟山市,0.573918
P0085,S0075,G14,开化县、宁海县、玉环市、湖州市,0.573918
P0085,S0075,G15,缙云县、金华市、仙居县、文成县,0.573918
P0085,S0075,G16,龙游县、永康市、海宁市、嵊泗县,0.573918
P0086,S0137,G01,桐乡市、诸暨市、宁海县、淳安县,0.572849
P0086,S0137,G02,平阳县、景宁畲族自治县、海盐县、衢州市,0.572849
P0086,S0137,G03,温州市、东阳市、江山市、余姚市,0.572849
P0086,S0137,G04,瑞安市、金华市、青田县、仙居县,0.572849
P0086,S0137,G05,泰顺县、兰溪市、新昌县、舟山市,0.572849
P0086,S0137,G06,嘉兴市、嵊州市、温岭市、永康市,0.572849
P0086,S0137,G07,桐庐县、苍南县、岱山县、平湖市,0.572849
P0086,S0137,G08,武义县、嘉善县、遂昌县、开化县,0.572849
P0086,S0137,G09,嵊泗县、文成县、宁波市、庆元县,0.572849
P0086,S0137,G10,磐安县、永嘉县、玉环市、安吉县,0.572849
P0086,S0137,G11,常山县、龙港市、临海市、德清县,0.572849
P0086,S0137,G12,丽水市、三门县、浦江县、慈溪市,0.572849
P0086,S0137,G13,云和县、龙游县、象山县、杭州市,0.572849
P0086,S0137,G14,龙泉市、义乌市、长兴县、台州市,0.572849
P0086,S0137,G15,天台县、乐清市、湖州市、松阳县,0.572849
P0086,S0137,G16,缙云县、海宁市、绍兴市、建德市,0.572849
P0087,S0143,G01,永嘉县、青田县、淳安县、义乌市,0.572639
P0087,S0143,G02,开化县、松阳县、宁海县、岱山县,0.572639
P0087,S0143,G03,温州市、嵊州市、庆元县、磐安县,0.572639
P0087,S0143,G04,衢州市、遂昌县、三门县、平阳县,0.572639
P0087,S0143,G05,安吉县、东阳市、龙游县、龙泉市,0.572639
P0087,S0143,G06,嘉兴市、泰顺县、江山市、新昌县,0.572639
P0087,S0143,G07,文成县、长兴县、慈溪市、杭州市,0.572639
P0087,S0143,G08,永康市、常山县、绍兴市、瑞安市,0.572639
P0087,S0143,G09,龙港市、嘉善县、温岭市、金华市,0.572639
P0087,S0143,G10,浦江县、苍南县、海盐县、台州市,0.572639
P0087,S0143,G11,丽水市、临海市、平湖市、兰溪市,0.572639
P0087,S0143,G12,海宁市、舟山市、余姚市、德清县,0.572639
P0087,S0143,G13,乐清市、云和县、武义县、桐乡市,0.572639
P0087,S0143,G14,天台县、建德市、宁波市、嵊泗县,0.572639
P0087,S0143,G15,缙云县、仙居县、湖州市、桐庐县,0.572639
P0087,S0143,G16,景宁畲族自治县、象山县、玉环市、诸暨市,0.572639
P0088,S0110,G01,瑞安市、常山县、天台县、景宁畲族自治县,0.572544
P0088,S0110,G02,湖州市、江山市、遂昌县、苍南县,0.572544
P0088,S0110,G03,宁海县、杭州市、青田县、永康市,0.572544
P0088,S0110,G04,玉环市、平阳县、慈溪市、衢州市,0.572544
P0088,S0110,G05,宁波市、东阳市、泰顺县、缙云县,0.572544
P0088,S0110,G06,舟山市、临海市、云和县、安吉县,0.572544
P0088,S0110,G07,绍兴市、平湖市、乐清市、磐安县,0.572544
P0088,S0110,G08,余姚市、庆元县、嘉善县、仙居县,0.572544
P0088,S0110,G09,义乌市、松阳县、龙港市、海盐县,0.572544
P0088,S0110,G10,台州市、诸暨市、文成县、岱山县,0.572544
P0088,S0110,G11,兰溪市、淳安县、龙泉市、嘉兴市,0.572544
P0088,S0110,G12,桐庐县、象山县、温州市、三门县,0.572544
P0088,S0110,G13,德清县、建德市、浦江县、嵊泗县,0.572544
P0088,S0110,G14,永嘉县、金华市、开化县、海宁市,0.572544
P0088,S0110,G15,长兴县、龙游县、丽水市、嵊州市,0.572544
P0088,S0110,G16,桐乡市、武义县、温岭市、新昌县,0.572544
P0089,S0121,G01,杭州市、常山县、庆元县、长兴县,0.572530
P0089,S0121,G02,嵊泗县、兰溪市、天台县、龙港市,0.572530
P0089,S0121,G03,温州市、松阳县、玉环市、淳安县,0.572530
P0089,S0121,G04,浦江县、云和县、诸暨市、岱山县,0.572530
P0089,S0121,G05,瑞安市、台州市、建德市、青田县,0.572530
P0089,S0121,G06,衢州市、龙泉市、磐安县、慈溪市,0.572530
P0089,S0121,G07,仙居县、桐乡市、金华市、景宁畲族自治县,0.572530
P0089,S0121,G08,绍兴市、桐庐县、武义县、平阳县,0.572530
P0089,S0121,G09,舟山市、宁海县、缙云县、德清县,0.572530
P0089,S0121,G10,龙游县、新昌县、文成县、遂昌县,0.572530
P0089,S0121,G11,丽水市、乐清市、海宁市、象山县,0.572530
P0089,S0121,G12,苍南县、江山市、义乌市、温岭市,0.572530
P0089,S0121,G13,嘉兴市、安吉县、嵊州市、东阳市,0.572530
P0089,S0121,G14,平湖市、临海市、永康市、永嘉县,0.572530
P0089,S0121,G15,湖州市、海盐县、三门县、余姚市,0.572530
P0089,S0121,G16,泰顺县、开化县、嘉善县、宁波市,0.572530
P0090,S0085,G01,德清县、衢州市、遂昌县、天台县,0.572495
P0090,S0085,G02,宁波市、磐安县、景宁畲族自治县、安吉县,0.572495
P0090,S0085,G03,海宁市、缙云县、乐清市、仙居县,0.572495
P0090,S0085,G04,诸暨市、丽水市、义乌市、象山县,0.572495
P0090,S0085,G05,宁海县、温岭市、海盐县、舟山市,0.572495
P0090,S0085,G06,绍兴市、文成县、桐乡市、长兴县,0.572495
P0090,S0085,G07,平湖市、龙泉市、永康市、温州市,0.572495
P0090,S0085,G08,常山县、龙港市、余姚市、青田县,0.572495
P0090,S0085,G09,江山市、瑞安市、松阳县、嵊泗县,0.572495
P0090,S0085,G10,台州市、兰溪市、庆元县、建德市,0.572495
P0090,S0085,G11,桐庐县、平阳县、东阳市、三门县,0.572495
P0090,S0085,G12,新昌县、嘉兴市、泰顺县、岱山县,0.572495
P0090,S0085,G13,淳安县、永嘉县、慈溪市、开化县,0.572495
P0090,S0085,G14,苍南县、嵊州市、杭州市、武义县,0.572495
P0090,S0085,G15,嘉善县、金华市、临海市、龙游县,0.572495
P0090,S0085,G16,云和县、浦江县、湖州市、玉环市,0.572495
P0091,S0050,G01,义乌市、新昌县、桐乡市、平阳县,0.571914
P0091,S0050,G02,宁波市、松阳县、海盐县、温岭市,0.571914
P0091,S0050,G03,泰顺县、龙泉市、海宁市、诸暨市,0.571914
P0091,S0050,G04,缙云县、金华市、淳安县、临海市,0.571914
P0091,S0050,G05,浦江县、遂昌县、平湖市、衢州市,0.571914
P0091,S0050,G06,东阳市、永嘉县、湖州市、慈溪市,0.571914
P0091,S0050,G07,永康市、乐清市、三门县、宁海县,0.571914
P0091,S0050,G08,玉环市、建德市、江山市、青田县,0.571914
P0091,S0050,G09,绍兴市、仙居县、景宁畲族自治县、武义县,0.571914
P0091,S0050,G10,桐庐县、德清县、丽水市、瑞安市,0.571914
P0091,S0050,G11,嘉善县、兰溪市、温州市、天台县,0.571914
P0091,S0050,G12,苍南县、安吉县、龙游县、杭州市,0.571914
P0091,S0050,G13,云和县、台州市、岱山县、开化县,0.571914
P0091,S0050,G14,嵊州市、龙港市、余姚市、嘉兴市,0.571914
P0091,S0050,G15,长兴县、常山县、象山县、舟山市,0.571914
P0091,S0050,G16,嵊泗县、庆元县、磐安县、文成县,0.571914
P0092,S0147,G01,江山市、绍兴市、永康市、仙居县,0.571677
P0092,S0147,G02,龙泉市、岱山县、玉环市、瑞安市,0.571677
P0092,S0147,G03,温州市、浦江县、德清县、缙云县,0.571677
P0092,S0147,G04,湖州市、遂昌县、磐安县、常山县,0.571677
P0092,S0147,G05,景宁畲族自治县、义乌市、桐乡市、建德市,0.571677
P0092,S0147,G06,嘉兴市、温岭市、泰顺县、桐庐县,0.571677
P0092,S0147,G07,金华市、宁海县、嘉善县、淳安县,0.571677
P0092,S0147,G08,衢州市、平阳县、三门县、东阳市,0.571677
P0092,S0147,G09,台州市、庆元县、长兴县、象山县,0.571677
P0092,S0147,G10,丽水市、龙港市、余姚市、平湖市,0.571677
P0092,S0147,G11,舟山市、文成县、海宁市、慈溪市,0.571677
P0092,S0147,G12,永嘉县、开化县、海盐县、兰溪市,0.571677
P0092,S0147,G13,新昌县、乐清市、杭州市、青田县,0.571677
P0092,S0147,G14,龙游县、松阳县、武义县、天台县,0.571677
P0092,S0147,G15,嵊泗县、宁波市、嵊州市、临海市,0.571677
P0092,S0147,G16,安吉县、云和县、苍南县、诸暨市,0.571677
P0093,S0097,G01,杭州市、长兴县、永嘉县、嘉善县,0.571446
P0093,S0097,G02,桐庐县、东阳市、平湖市、台州市,0.571446
P0093,S0097,G03,平阳县、嵊州市、开化县、建德市,0.571446
P0093,S0097,G04,嘉兴市、临海市、义乌市、余姚市,0.571446
P0093,S0097,G05,文成县、海宁市、云和县、永康市,0.571446
P0093,S0097,G06,庆元县、乐清市、岱山县、三门县,0.571446
P0093,S0097,G07,景宁畲族自治县、磐安县、安吉县、新昌县,0.571446
P0093,S0097,G08,龙港市、象山县、衢州市、龙泉市,0.571446
P0093,S0097,G09,舟山市、武义县、松阳县、桐乡市,0.571446
P0093,S0097,G10,德清县、瑞安市、诸暨市、宁海县,0.571446
P0093,S0097,G11,丽水市、玉环市、嵊泗县、泰顺县,0.571446
P0093,S0097,G12,金华市、江山市、天台县、慈溪市,0.571446
P0093,S0097,G13,湖州市、龙游县、温岭市、遂昌县,0.571446
P0093,S0097,G14,淳安县、温州市、缙云县、浦江县,0.571446
P0093,S0097,G15,青田县、宁波市、兰溪市、海盐县,0.571446
P0093,S0097,G16,绍兴市、苍南县、常山县、仙居县,0.571446
P0094,S0163,G01,杭州市、武义县、新昌县、常山县,0.571133
P0094,S0163,G02,宁波市、平阳县、淳安县、东阳市,0.571133
P0094,S0163,G03,长兴县、松阳县、永康市、泰顺县,0.571133
P0094,S0163,G04,遂昌县、浦江县、嵊州市、永嘉县,0.571133
P0094,S0163,G05,天台县、缙云县、嵊泗县、江山市,0.571133
P0094,S0163,G06,绍兴市、建德市、嘉善县、临海市,0.571133
P0094,S0163,G07,湖州市、三门县、慈溪市、开化县,0.571133
P0094,S0163,G08,嘉兴市、宁海县、玉环市、德清县,0.571133
P0094,S0163,G09,衢州市、海盐县、苍南县、余姚市,0.571133
P0094,S0163,G10,台州市、乐清市、兰溪市、诸暨市,0.571133
P0094,S0163,G11,丽水市、岱山县、桐乡市、温岭市,0.571133
P0094,S0163,G12,龙港市、青田县、龙游县、金华市,0.571133
P0094,S0163,G13,安吉县、海宁市、龙泉市、文成县,0.571133
P0094,S0163,G14,云和县、瑞安市、平湖市、义乌市,0.571133
P0094,S0163,G15,磐安县、象山县、温州市、庆元县,0.571133
P0094,S0163,G16,桐庐县、仙居县、舟山市、景宁畲族自治县,0.571133
P0095,S0165,G01,杭州市、龙游县、平湖市、长兴县,0.570320
P0095,S0165,G02,宁波市、乐清市、桐庐县、临海市,0.570320
P0095,S0165,G03,丽水市、泰顺县、永康市、安吉县,0.570320
P0095,S0165,G04,缙云县、东阳市、常山县、淳安县,0.570320
P0095,S0165,G05,庆元县、余姚市、武义县、衢州市,0.570320
P0095,S0165,G06,浦江县、海宁市、象山县、苍南县,0.570320
P0095,S0165,G07,金华市、嵊州市、平阳县、松阳县,0.570320
P0095,S0165,G08,德清县、宁海县、玉环市、温州市,0.570320
P0095,S0165,G09,青田县、磐安县、新昌县、桐乡市,0.570320
P0095,S0165,G10,温岭市、嵊泗县、龙泉市、慈溪市,0.570320
P0095,S0165,G11,嘉兴市、遂昌县、岱山县、开化县,0.570320
P0095,S0165,G12,永嘉县、嘉善县、绍兴市、建德市,0.570320
P0095,S0165,G13,海盐县、台州市、龙港市、云和县,0.570320
P0095,S0165,G14,江山市、舟山市、兰溪市、天台县,0.570320
P0095,S0165,G15,义乌市、景宁畲族自治县、仙居县、文成县,0.570320
P0095,S0165,G16,诸暨市、瑞安市、湖州市、三门县,0.570320
P0096,S0170,G01,永嘉县、台州市、海盐县、龙泉市,0.569886
P0096,S0170,G02,平阳县、云和县、温岭市、舟山市,0.569886
P0096,S0170,G03,武义县、遂昌县、临海市、温州市,0.569886
P0096,S0170,G04,嘉兴市、东阳市、庆元县、天台县,0.569886
P0096,S0170,G05,湖州市、开化县、浦江县、新昌县,0.569886
P0096,S0170,G06,苍南县、桐庐县、余姚市、三门县,0.569886
P0096,S0170,G07,杭州市、泰顺县、平湖市、长兴县,0.569886
P0096,S0170,G08,衢州市、海宁市、永康市、文成县,0.569886
P0096,S0170,G09,青田县、淳安县、安吉县、绍兴市,0.569886
P0096,S0170,G10,兰溪市、瑞安市、仙居县、象山县,0.569886
P0096,S0170,G11,玉环市、缙云县、宁波市、嵊州市,0.569886
P0096,S0170,G12,常山县、磐安县、松阳县、宁海县,0.569886
P0096,S0170,G13,龙港市、江山市、嵊泗县、丽水市,0.569886
P0096,S0170,G14,建德市、龙游县、桐乡市、义乌市,0.569886
P0096,S0170,G15,诸暨市、岱山县、嘉善县、德清县,0.569886
P0096,S0170,G16,慈溪市、景宁畲族自治县、乐清市、金华市,0.569886
